date,service,cost,usage,unit,region,team,project,environment,resource_id
2026-01-23,Route53,9.6857,37.69,Queries,us-west-2,data,platform,development,res-711575
2026-01-23,Route53,2.6493,63.17,Queries,ap-southeast-1,data,mobile-api,production,res-898026
2026-01-23,Route53,5.1669,49.55,Queries,ap-southeast-1,infra,mobile-api,development,res-505052
2026-01-23,SNS,2.3406,20.73,Requests,us-west-2,data,analytics,staging,res-933370
2026-01-23,SNS,1.3967,56.07,Requests,us-west-2,infra,ml-pipeline,production,res-243492
2026-01-23,SNS,3.1491,26.19,Requests,us-west-2,data,platform,production,res-238772
2026-01-23,SNS,1.542,96.77,Requests,ap-southeast-1,data,mobile-api,staging,res-815866
2026-01-23,SNS,1.2188,49.05,Requests,us-west-2,infra,platform,production,res-920519
2026-01-23,SQS,5.248,3.98,Requests,us-east-1,data,web-app,staging,res-452075
2026-01-23,SQS,1.6696,64.91,Requests,us-east-1,ml,platform,staging,res-779257
2026-01-23,SQS,1.0632,37.32,Requests,us-east-1,infra,mobile-api,production,res-908568
2026-01-23,SQS,2.6051,15.81,Requests,ap-southeast-1,infra,platform,staging,res-341250
2026-01-23,API Gateway,2.3277,37.96,Requests,us-east-1,data,ml-pipeline,production,res-336637
2026-01-23,API Gateway,2.6958,57.61,Requests,ap-southeast-1,infra,mobile-api,development,res-573196
2026-01-23,API Gateway,9.2928,90.35,Requests,us-west-2,infra,web-app,production,res-220603
2026-01-23,API Gateway,12.9466,72.24,Requests,us-west-2,backend,analytics,staging,res-952297
2026-01-23,API Gateway,10.2601,73.2,Requests,us-east-1,infra,analytics,production,res-158874
2026-01-23,Secrets Manager,1.9545,45.82,Secrets,us-west-2,infra,analytics,staging,res-219467
2026-01-23,Secrets Manager,8.4586,4.18,Secrets,eu-west-1,frontend,mobile-api,production,res-317269
2026-01-23,Secrets Manager,11.0738,77.46,Secrets,ap-southeast-1,infra,platform,staging,res-882592
2026-01-24,EC2,49.8279,64.0,Hours,us-east-1,data,platform,development,i-109474
2026-01-24,EC2,43.5099,52.28,Hours,us-east-1,infra,ml-pipeline,development,i-326429
2026-01-24,EC2,55.2898,2.3,Hours,ap-southeast-1,frontend,mobile-api,development,i-726136
2026-01-24,EC2,116.0161,21.26,Hours,ap-southeast-1,frontend,platform,development,i-489993
2026-01-24,Lambda,7.7498,36.69,Requests,ap-southeast-1,frontend,web-app,development,func-787329
2026-01-24,Lambda,4.4603,65.26,Requests,eu-west-1,ml,analytics,staging,func-558494
2026-01-24,Lambda,15.3253,43.13,Requests,ap-southeast-1,backend,mobile-api,staging,func-197623
2026-01-24,Lambda,10.0867,10.45,Requests,eu-west-1,frontend,mobile-api,development,func-346390
2026-01-24,Lambda,13.2702,69.19,Requests,eu-west-1,data,ml-pipeline,development,func-730223
2026-01-24,S3,41.2395,70.35,GB-Month,us-west-2,ml,ml-pipeline,development,res-382964
2026-01-24,S3,41.192,3.37,GB-Month,ap-southeast-1,ml,platform,development,res-150942
2026-01-24,S3,40.6998,65.81,GB-Month,eu-west-1,ml,web-app,staging,res-460546
2026-01-24,S3,30.4951,10.67,GB-Month,ap-southeast-1,backend,ml-pipeline,staging,res-463811
2026-01-24,RDS,95.6939,92.39,Hours,eu-west-1,infra,platform,production,db-317941
2026-01-24,RDS,132.7473,26.87,Hours,eu-west-1,frontend,ml-pipeline,development,db-797031
2026-01-24,RDS,87.1904,27.03,Hours,us-east-1,backend,platform,development,db-641632
2026-01-24,RDS,72.2154,50.15,Hours,ap-southeast-1,ml,platform,staging,db-274615
2026-01-24,RDS,131.7307,23.36,Hours,eu-west-1,backend,platform,development,db-855268
2026-01-24,DynamoDB,23.5246,91.97,WCU-Hours,eu-west-1,data,web-app,development,res-629867
2026-01-24,DynamoDB,62.2852,60.93,WCU-Hours,eu-west-1,frontend,mobile-api,staging,res-869047
2026-01-24,DynamoDB,31.9284,46.56,WCU-Hours,us-east-1,infra,ml-pipeline,production,res-972483
2026-01-24,CloudWatch,6.8775,67.29,Metrics,us-east-1,infra,ml-pipeline,staging,res-397041
2026-01-24,CloudWatch,8.9931,56.03,Metrics,us-west-2,infra,ml-pipeline,development,res-501383
2026-01-24,CloudWatch,8.7396,53.3,Metrics,ap-southeast-1,infra,platform,production,res-685174
2026-01-24,CloudWatch,1.025,74.19,Metrics,ap-southeast-1,frontend,ml-pipeline,development,res-994692
2026-01-24,CloudWatch,7.0031,39.66,Metrics,us-east-1,ml,ml-pipeline,production,res-155102
2026-01-24,CloudFront,23.5106,51.54,GB,us-west-2,frontend,analytics,development,res-287813
2026-01-24,CloudFront,28.2473,74.5,GB,us-west-2,infra,mobile-api,production,res-211299
2026-01-24,CloudFront,26.6341,19.67,GB,us-west-2,frontend,web-app,staging,res-283212
2026-01-24,CloudFront,8.3449,22.91,GB,us-west-2,data,web-app,staging,res-645994
2026-01-24,EBS,39.7105,26.26,GB-Month,ap-southeast-1,ml,analytics,staging,res-868534
2026-01-24,EBS,17.6797,3.06,GB-Month,us-east-1,ml,web-app,staging,res-968653
2026-01-24,EBS,37.4195,82.05,GB-Month,us-east-1,backend,analytics,production,res-155877
2026-01-24,EBS,31.7624,44.12,GB-Month,us-east-1,frontend,platform,production,res-110528
2026-01-24,EBS,37.865,58.67,GB-Month,ap-southeast-1,infra,platform,production,res-584636
2026-01-24,EKS,170.8327,71.77,Hours,eu-west-1,infra,web-app,staging,cluster-322545
2026-01-24,EKS,187.0489,9.56,Hours,ap-southeast-1,data,analytics,staging,cluster-643272
2026-01-24,EKS,101.5256,14.14,Hours,us-west-2,infra,web-app,development,cluster-395566
2026-01-24,ElastiCache,67.0937,26.49,Hours,ap-southeast-1,ml,platform,development,cache-256197
2026-01-24,ElastiCache,65.4709,87.97,Hours,us-west-2,data,ml-pipeline,development,cache-912105
2026-01-24,ElastiCache,58.6508,44.25,Hours,us-west-2,data,mobile-api,staging,cache-640907
2026-01-24,Route53,1.6485,4.74,Queries,ap-southeast-1,frontend,ml-pipeline,development,res-367562
2026-01-24,Route53,2.8094,79.67,Queries,ap-southeast-1,backend,ml-pipeline,production,res-273019
2026-01-24,Route53,5.5831,91.9,Queries,us-east-1,infra,analytics,development,res-559326
2026-01-24,Route53,1.7056,91.36,Queries,eu-west-1,infra,analytics,production,res-951895
2026-01-24,Route53,5.9041,41.28,Queries,us-east-1,data,web-app,development,res-252837
2026-01-24,SNS,3.8941,34.85,Requests,us-east-1,frontend,web-app,staging,res-836170
2026-01-24,SNS,2.5718,64.16,Requests,ap-southeast-1,infra,ml-pipeline,staging,res-820277
2026-01-24,SNS,1.6307,50.4,Requests,us-west-2,ml,ml-pipeline,development,res-126611
2026-01-24,SNS,1.1883,83.05,Requests,us-west-2,infra,analytics,staging,res-155843
2026-01-24,SQS,2.4818,16.46,Requests,eu-west-1,frontend,ml-pipeline,production,res-843870
2026-01-24,SQS,5.2684,9.82,Requests,us-east-1,infra,mobile-api,staging,res-903282
2026-01-24,SQS,4.0847,44.94,Requests,us-west-2,ml,web-app,staging,res-399861
2026-01-24,SQS,5.4919,30.08,Requests,ap-southeast-1,backend,mobile-api,staging,res-189204
2026-01-24,API Gateway,5.3783,62.28,Requests,us-west-2,frontend,ml-pipeline,staging,res-201612
2026-01-24,API Gateway,19.7429,82.82,Requests,ap-southeast-1,backend,web-app,production,res-127731
2026-01-24,API Gateway,18.6746,20.25,Requests,ap-southeast-1,frontend,platform,staging,res-670266
2026-01-24,Secrets Manager,6.9077,88.05,Secrets,us-east-1,ml,platform,development,res-945109
2026-01-24,Secrets Manager,4.0922,70.25,Secrets,us-west-2,infra,mobile-api,staging,res-462756
2026-01-24,Secrets Manager,7.6523,99.85,Secrets,ap-southeast-1,data,ml-pipeline,staging,res-617222
2026-01-24,Secrets Manager,4.4419,11.94,Secrets,us-west-2,infra,web-app,staging,res-348729
2026-01-24,Secrets Manager,4.3274,71.01,Secrets,ap-southeast-1,frontend,mobile-api,production,res-320712
